dateD,dailyPM,dailyTemp,dailyRH,dailyCVDin
1/20/2006,13.90556027075156,5.767252911006831,83.6041231883353,223
1/20/2007,9.842902015172108,-0.9857252665429663,55.09530754552373,161
1/20/2008,12.702596612189673,-3.320486927861418,74.59767330728748,142
1/20/2009,20.414715514198974,-2.3742165963023476,85.52958089306071,195
1/21/2002,19.879859621366407,0.7611429829092812,86.12564349710335,205
1/21/2003,9.418662886096165,-7.020550067647035,62.18641802523336,232
1/21/2004,9.111745955570388,-7.730082049917353,84.51771222445984,244
1/21/2005,9.383176436395592,-8.990628998541553,68.08473237228863,227
1/21/2006,16.4111601425934,8.761491566888331,83.41953397846677,124
1/21/2007,9.47644546124326,-4.055446244831063,43.19818327399261,128
1/21/2008,12.06321953661182,-7.101515675382284,73.48736427118739,144
1/21/2009,16.85610104272799,-4.932749919152386,82.27379796301112,194
1/22/2002,14.630656716623449,2.27019119144765,78.77365770229181,265
1/22/2003,9.13838246349142,-8.794968868275966,61.44509778901518,252
1/22/2005,13.302830998590482,-8.7333220841886,83.1316797710019,140
1/22/2006,7.4041164266978905,2.6463040194435985,61.34685257230556,134
1/22/2007,16.348733156134585,-0.4380956342283997,64.40027651628665,266
1/22/2008,11.295821689995748,-2.6309786390767895,85.68414630235496,215
1/22/2009,21.931241649003145,-3.7483244165885745,86.57630415813725,178
1/23/2002,11.919451566018559,2.6937128551514085,83.95827506775487,236
1/23/2003,9.036970073881367,-10.835011714473392,58.8573624995942,206
1/23/2005,11.527380947808433,-5.234478099021325,84.28492936114678,107
1/23/2006,8.405474785547831,2.7729141366686636,89.18167525177634,250
1/23/2007,15.722280837154576,0.21818924261981304,74.93149250111527,220
1/23/2008,13.414932449417032,0.295561853878426,84.61940709714997,189
1/23/2009,27.374452851624557,-0.9271280891237366,86.40110835553563,175
1/24/2002,15.962742677671422,6.34207586188555,95.66519701242109,239
1/24/2003,10.085007328932752,-8.717121775905664,62.11401378049323,215
1/24/2004,11.41443799030548,-9.006634911471961,74.3637022291882,150
1/24/2005,10.265007150342386,-11.79929567858792,86.45524601153461,230
1/24/2006,14.389677611361186,1.3404904110357228,90.61981163496606,289
1/24/2007,17.481032510063137,1.398208063738107,68.20436663764492,251
1/24/2008,12.540659144016374,-2.3503104979102787,74.9380977715488,187
1/24/2009,15.131513034711485,-0.28890489477160186,75.23689203201037,133
1/25/2002,8.929045901851383,5.382756917622258,75.88738337260935,243
1/25/2003,12.582699613093757,-5.905351645869431,71.84947541320123,143
1/25/2004,8.410945466085995,-11.37152072125573,70.91627409236767,151
1/25/2005,15.155626202044665,-4.87049900611299,87.18284168477688,240
1/25/2006,10.475267678213921,2.8437557178976784,82.90988681345797,255
1/25/2008,10.992459767932827,-4.207772329329872,78.56370651839364,163
1/25/2009,10.626728199497183,-7.639337266113775,73.09352459729158,109
1/26/2002,10.735998837785269,3.802827259870145,66.98515349278232,158
1/26/2003,22.60856809254235,-1.7411614366271786,79.91400892388418,158
1/26/2004,11.298375082215788,-8.996973215579857,78.78477611819099,215
1/26/2005,21.961446344664974,-0.5447362990403349,91.88074479451893,232
1/26/2006,9.458189085475428,-0.17666115102666025,76.01702173087094,223
1/26/2008,12.059500683352798,-3.7414692091805115,82.3236730667018,108
1/26/2009,13.995399194117088,-5.52467853753254,76.71354911081691,185
1/27/2002,16.805730764656673,5.2013328394672,66.73527607523022,152
1/27/2003,11.749025392870061,-6.275720902176332,70.75505203477974,269
1/27/2004,11.783330849296275,-5.84581101399647,85.43674419075506,233
1/27/2005,11.253038702856578,-8.180288368761403,81.46339792878233,204
1/27/2006,10.750692110708169,-1.8389065831620477,72.31313354681264,196
1/27/2008,12.892876756867443,-0.5155354573098615,88.10658276934944,136
1/27/2009,14.342265648766816,-3.853437748533633,80.73535293516021,205
1/28/2002,20.371606236833088,6.277799104143872,77.56850948211057,248
1/28/2003,12.56832557866765,-10.06460604735556,66.18515053419375,243
1/28/2004,13.933405229125936,-3.858527783263037,89.11417358514902,184
1/28/2005,11.893588994821247,-12.679116400424311,84.56774724123204,197
1/28/2006,15.024106510916702,1.4528411600217024,77.35042172953273,147
1/28/2008,15.605692810135322,-1.1289433771635031,87.14144931345643,187
1/29/2002,24.78716776522168,9.208705016154294,73.85675899662183,249
1/29/2003,27.49620654821029,-3.08646972506325,88.04883822030908,249
1/29/2004,11.531989402618894,-6.557385417385504,79.63275701872557,247
1/29/2005,18.73540693466394,-8.11386456266944,84.12253322864534,155
1/29/2006,23.130179548149247,4.471929678666696,88.2557179005944,129
1/29/2008,27.00976006628883,0.15114584891225452,78.74147830507161,169
1/3/2002,13.500277714625561,-2.217880701370473,72.75916699408009,248
1/3/2003,10.072341743430963,0.9672195460878985,89.51494379166431,197
1/3/2004,22.120869803708395,6.719491452500406,91.75867343128118,165
1/3/2005,18.057844561060964,7.6070448041147465,95.2021391796843,253
1/3/2006,7.014281220868211,4.444797963434479,92.42790840207125,249
1/3/2008,8.920700372703417,-9.823062355035264,80.15308098929094,214
1/3/2009,14.753479282844696,-0.26332033978452096,80.37479173528676,131
1/30/2002,18.728932558437887,11.446826660180943,87.56477943215297,235
1/30/2003,23.627863271815883,-1.9191616200883643,88.67523658732036,202
1/30/2004,10.165742473058236,-9.269868012258517,80.37225152585347,226
1/30/2005,17.02777991012501,-2.5022992273600932,89.0325354036338,147
1/30/2006,18.66739626376721,8.673012156516231,90.23095572535395,256
1/30/2008,17.800766230959177,2.453959331745612,84.55884132911416,193
1/30/2009,30.211722561577897,-1.349757938832474,74.97780607585162,198
1/31/2002,9.498731283637833,5.470761733231129,86.8273951754577,217
1/31/2003,24.967011915280157,-0.26900875642694744,95.25209442307484,202
1/31/2004,12.434444259071993,-7.9919084921877115,81.18441724638609,146
1/31/2005,17.16035366152453,-3.450459979244313,87.8383645821169,244
1/31/2006,11.030254621289954,6.23224767044683,91.67394929667505,243
1/31/2008,10.96238067074872,-1.9042051676574008,73.4373777146537,184
1/31/2009,13.69282786766405,-4.260758416434265,75.20009123984039,114
1/4/2002,10.5741184302445,-2.3085207762274327,76.58650696848848,229
1/4/2003,8.12940419440271,1.1646798086445078,92.81142270690704,173
1/4/2004,20.494382709125347,9.712938147688668,94.27641918712882,150
1/4/2005,14.701274008630808,8.43482308440823,93.92827563048394,261
1/4/2006,11.542787230495211,1.6086793920033473,79.64230864969231,265
1/4/2008,14.589814130241063,-6.951906182155385,85.06991876034861,213
1/4/2009,10.546028576628663,-1.7869201661111875,79.4558656058929,135
1/5/2002,14.923013194280754,-0.09321427508226471,64.9361253926395,161
1/5/2003,11.300819008204515,-1.2797741134446499,90.93120607983198,162
1/5/2004,8.039476704538018,5.397953521374515,92.13620114761252,256
1/5/2005,12.048264885721126,4.979376252490449,89.83851957370602,265
1/5/2006,14.096171648828221,2.92756705431667,88.76461908464181,275
1/5/2008,24.2665046379062,-0.7488235733858165,86.48583595571289,146
1/5/2009,20.221732522793207,1.8135691722351184,84.00525711712275,236
1/6/2002,21.506382219102736,1.8343332571626665,73.0581387670274,172
1/6/2003,16.863498894880365,0.6769713476824903,92.76103633969932,241
1/6/2004,9.491212549691852,2.091585764993059,71.87191712448532,257
1/6/2005,8.469265923869372,3.4562416948633743,90.90740373863827,208
1/6/2006,10.157246088484433,2.480952542358149,83.87508997063107,243
1/6/2007,12.658408643982918,14.97586741543532,91.39614338958827,178
1/6/2008,30.475113508245066,1.8769056596615616,89.93626853377125,114
1/6/2009,10.67216717889972,0.24798891360166986,66.28893597570462,215
1/7/2002,11.45341022941156,3.2661340228102103,92.14041077584976,290
1/7/2003,11.799365361884632,-1.652533489948292,86.71331196860284,265
1/7/2004,8.118282623658844,-4.358517499752542,36.61776152015264,234
1/7/2005,13.472298689207872,2.5538704687281544,86.23099042903156,203
1/7/2006,8.422529270166002,-0.5313832500749651,59.13925564647267,186
1/7/2007,9.950854855817026,9.54779478616299,69.4232539494654,141
1/7/2008,34.007215937648965,4.510943571355414,94.07528894639267,202
1/7/2009,9.904204488171631,2.567076277134513,92.97099154911119,196
1/8/2002,10.087775209773346,-0.9831733467481691,67.20357283012767,241
1/8/2003,12.957814023453809,-0.3373072416806002,89.86238037314072,226
1/8/2004,11.55030721090409,-3.752140362950487,40.60286920248026,233
1/8/2005,13.746146185022312,1.5665776226251367,90.03450806772747,149
1/8/2006,13.418882372566905,0.7899509934169696,85.3732564765766,142
1/8/2007,9.70963065432697,10.910764006427174,88.23765344510848,225
1/8/2008,25.04723847917826,8.259123120484524,92.20190475419605,207
1/8/2009,14.464873460072148,1.9723203536526563,78.66610836316364,195
1/9/2002,16.51362143453813,1.2226577451554488,74.94942155814408,258
1/9/2003,13.241718356264052,2.8315473606867316,86.36431225795104,245
1/9/2004,11.029264526950204,-4.871366063579333,45.02996302273615,202
1/9/2005,13.228965698784352,0.265520507481126,89.18605053653195,176
1/9/2006,17.21273656256235,3.411396815146066,85.42272250838488,263
1/9/2007,10.70569553634051,4.111642706656455,64.11071759545135,248
1/9/2008,10.876188369045495,10.58143616296518,83.26957374108532,212
1/9/2009,11.214879270375175,-1.6950562419449997,71.4316978298084,189
10/1/2002,17.421653977984214,19.818307125503036,85.93634148826386,248
10/1/2003,14.0697740171322,12.622132484409734,74.48539850948174,212
10/1/2004,14.247345063376951,17.292492402275904,80.08087194714018,204
10/1/2005,13.51123956148481,15.932983438414396,62.25797706342271,151
10/1/2006,11.01699297566046,17.665926287670796,79.81594874534764,158
10/1/2007,5.824452278635712,17.232396223770916,80.46990085696832,182
10/1/2008,12.913752956679726,18.028227270910456,84.53680564053576,185
10/1/2009,4.521689098423231,11.618284898440796,73.41721136810924,149
10/10/2002,8.503301379061357,15.9717850660766,91.61423539196183,209
10/10/2003,41.72852059899209,18.067369198542703,87.65883325046883,212
10/10/2004,14.632220126571642,16.397107984540437,80.94807266709789,145
10/10/2005,8.355087831598581,17.144794164696773,88.92050156447301,241
10/10/2006,20.83441960307068,18.27249105296636,78.11245965524108,248
10/10/2007,6.5880231930171655,19.529064136525978,86.31195720548278,216
10/10/2008,14.741417493056078,17.32907335774721,70.0251653403645,179
10/10/2009,11.3672580634786,18.103410708107134,81.9173020644967,114
10/11/2002,7.819367699237432,15.356647109292902,94.66388249598754,198
10/11/2003,22.899485890932908,16.881105066886985,85.86549088824854,169
10/11/2004,3.969750268283097,12.264766817141691,74.58061160193542,246
10/11/2005,7.403591427809187,16.10482237497054,91.57995003089553,253
10/11/2006,14.727116595278634,16.713897653611262,90.94407049389534,257
10/11/2007,6.435862885655806,17.85994944298949,89.32414281876027,180
10/11/2008,8.367507892532146,15.10448106341328,65.60838958114383,127
10/11/2009,5.142597158448677,11.38918220654086,68.69557363199046,97
10/12/2002,4.6629220405343865,16.664855950132555,95.52838442740136,174
10/12/2003,13.465740964703572,15.094826591945967,91.91773691601163,147
10/12/2004,5.585180626419167,11.291361641851577,75.0538938897465,246
10/12/2005,5.810563436704944,15.59668141015443,94.13457638802024,220
10/12/2006,9.777807009734277,18.258443056613878,84.5430354303985,230
10/12/2007,3.126137621247263,13.811070092029084,81.51210367711816,169
10/12/2008,9.950489776220156,15.439106161009857,74.15722413051691,107
10/12/2009,5.325127446154087,9.348895528702101,63.720223205245105,163
10/13/2002,10.327603322752058,16.050066084267986,92.65727752846101,145
10/13/2003,9.101095035395755,15.916094949153122,76.46359927767536,231
10/13/2004,10.788337082711681,11.894950631524283,72.45713490904613,261
10/13/2005,6.138062686564243,17.037212947949595,92.75842021120636,209
10/13/2006,7.8899575701092575,9.371595033528997,64.4026440462253,211
10/13/2007,6.628567041049975,10.870672023513258,67.51614101447646,113
10/13/2008,14.998636210045758,17.156836015245258,77.21096814107183,189
10/13/2009,10.383449835005742,12.990967397540812,75.7130810252879,175
10/14/2002,6.666741717139036,12.277943103103645,71.58357404746626,215
10/14/2003,11.263145885210676,14.908246683877804,78.44899648825591,281
10/14/2004,13.292474253324077,14.627639659406766,86.99796628213267,200
10/14/2005,5.505617826034145,17.106933088029272,93.53904444417357,233
10/14/2006,11.355238712324315,8.568223567276338,66.9056847291775,132
10/14/2007,9.302303035314534,13.028130104217265,66.12642881544006,130
10/14/2008,9.556019203080856,16.95497954764528,86.56458482226223,215
10/14/2009,5.001657983514153,8.406801965561234,66.65597550567985,194
10/15/2002,8.21202317879599,7.809499195614066,78.93202417034561,238
10/15/2003,5.763686881913726,14.936119823943537,81.23048800652907,230
10/15/2004,14.461672973393828,15.803826493274789,93.17876293380732,230
10/15/2005,6.4232267260973,16.00044285860426,83.36275043233609,170
10/15/2006,9.950420887342139,7.9828370132922615,67.8579254316731,147
10/15/2007,7.358495900922958,13.820372707815885,68.44200097417988,187
10/15/2008,9.92907277309617,17.969200727224866,78.21578943853085,172
10/15/2009,5.7418330730203415,7.962444180171687,81.16470632658026,156
10/16/2002,5.348801883669661,13.532330355859044,95.37638429806341,236
10/16/2003,9.99598797842188,11.566201169326543,67.9855053574468,233
10/16/2004,10.44100714202448,13.918470754626256,81.34790863515431,153
10/16/2005,5.525523603102237,12.746798184008139,71.8286690258544,150
10/16/2006,19.754549337963066,9.764952501307196,64.19985545955522,240
10/16/2007,9.251628125193804,15.15072087576924,67.32904293257003,210
10/16/2008,16.870991546650068,17.97797480703678,84.76400340290917,170
10/16/2009,5.625580678626268,5.415881107641858,85.63151309050262,172
10/17/2002,9.71583048815108,13.16036315672846,85.36591815860244,228
10/17/2003,11.57679852731448,11.703727474860655,75.16700446575426,212
10/17/2005,7.51578961773466,13.12214371515179,74.55742932015785,253
10/17/2006,13.06973161746604,11.219350942231154,86.20690335674968,205
10/17/2007,21.761595766087233,17.033737416773526,78.86786134659829,193
10/17/2008,3.5905341094438463,12.736646882645825,73.77026077387733,172
10/17/2009,6.057665214743296,7.2990225686399235,85.13273034301643,114
10/18/2002,11.040133828016009,10.901000178142057,73.59429596854021,225
10/18/2003,9.146490687062828,9.93049297105937,78.00548470349106,175
10/18/2005,13.976398704461445,14.08643861529837,74.21103834135053,253
10/18/2006,11.90000301733195,17.88761178882472,88.79059074400013,232
10/18/2007,24.53781949235566,19.065761560172785,87.01917988999078,194
10/18/2008,4.020977236700614,11.050351491485827,67.42911829140884,107
10/18/2009,4.95797098784081,7.7241722507115185,90.93050605571676,114
10/19/2002,14.93492312740967,11.517794090830082,80.68132002036175,182
10/19/2003,15.724221052428138,9.204389208217592,79.43976702544657,182
10/19/2004,9.937037019458888,11.270505831051311,90.05318575084283,225
10/19/2005,13.391165698987406,14.18911253058146,73.16127873351968,261
10/19/2006,16.444022564525863,16.75380367918051,86.42889968679899,229
10/19/2007,9.731742695806908,20.643150001129033,92.87322153495607,175
10/19/2008,4.03991897309316,8.963363009417096,68.44996993884871,120
10/19/2009,7.603936830661961,7.101293618469572,70.60270144324808,191
10/2/2002,34.01025845096343,22.542806512169285,84.16313201405836,236
10/2/2003,11.324445842043183,11.476343553481637,70.10946213522644,225
10/2/2004,14.831419897388825,17.527779905551995,87.54809016261326,145
10/2/2005,19.757371354080725,17.547253750588524,70.30514813940152,166
10/2/2006,8.476553952955873,15.494689733389048,74.89898776117954,214
10/2/2007,6.933033008759613,17.419001550610247,84.05884435744655,183
10/2/2008,6.779416948233136,14.995610562653233,75.08546659446091,209
10/2/2009,8.962573942222104,12.799441592533112,76.21902910932702,154
10/20/2002,10.832064546696673,12.967181803592064,75.65554397027425,169
10/20/2003,13.213914636006534,8.757183416431635,76.96916573141563,226
10/20/2004,8.65748550145912,10.767606674096312,87.22383553634296,236
10/20/2005,9.930068727933845,12.79175241781938,72.26589140972875,234
10/20/2006,19.374621025381483,16.646674848789004,89.71490966057678,221
10/20/2007,8.061708444376379,19.2872727460593,79.11091970298405,101
10/20/2008,7.171341693858682,7.631248413484833,69.1185019557853,204
10/20/2009,14.203383314987047,9.410310092736351,75.44986881016126,207
10/21/2002,10.13470871960126,10.240263778454125,67.20369508951781,229
10/21/2003,21.283635397736038,14.996030785631257,83.75203788891325,234
10/21/2004,10.488414842914482,10.398148446583072,87.98700621280719,221
10/21/2005,13.005301347390922,10.664026837467965,72.98716013079604,207
10/21/2006,7.870007975049457,8.949150417433637,74.90293152453177,143
10/21/2007,13.47386351757213,16.29434046442792,71.91601209308949,108
10/21/2008,12.753251708565475,9.818345598751911,69.86312390532973,206
10/21/2009,24.035689378998484,13.966810061199006,77.37954964562473,179
10/22/2002,10.982834976741051,9.14599393794205,68.04462359154402,255
10/22/2003,9.026735924663244,12.2093121763334,77.42567863580874,231
10/22/2004,9.459464354891841,10.450413323293334,81.50708319089733,221
10/22/2005,9.154223512938566,10.942499163869872,88.83864374447914,151
10/22/2006,16.947245491040942,10.645866835458213,76.92207527925723,168
10/22/2007,16.686542609153882,17.36122247370104,80.35871737982,224
10/22/2008,3.5967561995627473,8.22393476855135,70.35269024787732,176
10/22/2009,23.280135890665022,15.4506047578333,79.9578044693328,184
10/23/2002,12.740374621305856,11.057343882103202,73.72114240336212,235
10/23/2003,6.710247903000478,5.032584922897157,68.78072906652467,209
10/23/2004,7.941437476307725,10.341064880666652,79.23151795683141,156
10/23/2005,5.683773783252212,11.406018957825518,80.46127980646187,150
10/23/2006,9.625322637208471,11.380896425948055,77.56408505274716,250
10/23/2007,11.526899706708136,19.671729523673804,88.22683696938509,182
10/23/2008,6.059596196874106,7.2294180743031955,72.69866570364543,159
10/23/2009,9.955395796007233,13.229699254235376,83.210151468244,163
10/24/2002,9.767632215024515,5.704521080024326,67.23754714840052,214
10/24/2003,9.241861857171008,5.250998204624255,67.87625772943878,204
10/24/2004,9.311334740364469,9.397639586894673,82.08483229056824,166
10/24/2005,8.97171711212527,9.082674705832677,82.87169663947057,233
10/24/2007,6.88198718601887,19.36046050703273,92.46946315720064,175
10/24/2008,14.096022415079975,7.059049132873863,69.99618182605164,159
10/24/2009,7.370659580004387,16.324277654227156,93.27152288331702,117
10/25/2002,10.728139722008192,7.478664780448037,78.0097020692434,198
10/25/2003,16.025979053796434,7.993230556579691,69.80946177873437,169
10/25/2004,12.472260064759803,9.739902052827459,85.92577280569198,241
10/25/2005,4.784930832317958,9.938779740631253,93.43076128551242,207
10/25/2008,6.210336009212328,13.524132077464673,90.52177866557278,127
10/26/2002,8.161732908166755,12.816444471086282,93.19643025043385,146
10/26/2003,11.12295733170335,15.446305134417997,93.66120047301555,167
10/26/2004,15.794819878771392,12.545417484892296,75.82391858567684,274
10/26/2005,7.2716807940617,7.508051301160238,78.97337211992026,231
10/26/2006,6.650678814288404,7.252852412100207,70.07070176773516,222
10/26/2007,6.968770064046664,13.331906840644061,86.00230545592592,153
10/26/2008,7.058228540656159,14.345328143753747,79.51958590588802,114
10/26/2009,7.670216268743273,10.11158758644734,73.9896772678995,200
10/27/2002,11.760394454866972,10.457591258351394,79.73281331616623,201
10/27/2003,9.148257724981356,17.229875330902875,94.28078967965598,263
10/27/2004,13.095162493380842,10.698841223218631,80.58153483477273,247
10/27/2005,9.098277308760604,6.9246604536042415,72.74904188021101,213
10/27/2006,9.130145463432827,6.113277395598152,75.91994664557629,198
10/27/2007,5.254753900639904,18.506986628015714,93.8932034333784,119
10/27/2008,15.657587006320265,11.70993797469289,80.44066103207618,217
10/27/2009,7.935326943825869,11.233346522115909,92.7410944872848,178
10/28/2002,11.401906443947762,9.74168225732034,68.6840224879999,257
10/28/2003,11.97678231656904,12.071719857958275,79.55843124488618,258
10/28/2004,10.438150608681228,10.672848957563136,74.32610958493092,221
10/28/2006,7.229042208854584,13.029361576924192,90.21877602360415,147
10/28/2007,6.08193185603219,12.524697016420406,69.59960261177648,119
10/28/2008,4.248786625245119,9.740283906815645,87.1664880300663,176
10/28/2009,3.98799891870383,13.085296724138923,94.72035028217707,144
10/29/2002,10.625775457976035,6.8424833591169705,68.53977456972505,215
10/29/2003,8.266447491435308,13.883410197881185,92.80944229778464,221
10/29/2004,12.64871882084365,10.461224030031683,81.43154591108977,208
10/29/2005,7.618889368527705,5.998917786414484,71.99884287815868,165
10/29/2006,6.759470088999164,8.504320316127824,64.48389440463353,143
10/29/2007,5.110525885022299,7.685589131433886,61.438792220714944,192
10/29/2008,5.026483188192779,5.778129830936696,69.78784110878992,162
10/29/2009,8.134757326181727,11.433176357415226,84.96821889793414,178
10/3/2002,36.09861303598853,22.43920022244531,82.19258786660842,208
10/3/2003,6.792029025093537,8.166406029423865,70.41485789900177,245
10/3/2004,9.225106237415343,17.39518920388696,79.44059041910877,139
10/3/2005,18.725746263699932,18.30334644368844,80.54290824250322,252
10/3/2006,18.143156622294708,17.455841751255303,76.79151919255014,232
10/3/2007,8.939219183345397,20.15272633795377,87.00915377471291,173
10/3/2008,8.439186691428752,13.780425618728772,70.79921516542973,172
10/3/2009,11.15143973804463,18.731258553492648,90.37774798009586,120
10/30/2002,9.020998412290052,5.418771576943152,69.88382267807509,220
10/30/2003,12.1090615088464,10.40452286807383,74.65242715219802,205
10/30/2004,17.368325100032013,14.47789521663195,92.52529754890594,139
10/30/2005,11.869719194782519,8.904554794493313,77.0273081918282,153
10/30/2006,9.045217284282714,8.195397084048786,68.12164457857628,246
10/30/2007,13.902353122573052,9.871689732425944,70.47055821828587,226
10/30/2008,6.83903251919449,4.5161749162924325,66.9354872480888,176
